ReqCPUS,ReqNodes,ReqMem,Timelimit,Submit,Start
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:22:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:23:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:27:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:33:52
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:36:54
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:37:09
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:38:23
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:44:43
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:45:27
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:49:42
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:50:01
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:54:09
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:56:03
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T06:57:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:04:17
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:04:31
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:06:15
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:08:01
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:08:10
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:08:39
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:08:42
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:09:59
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:10:42
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:12:58
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:16:18
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:19:08
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:26:20
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:32:29
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:34:44
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:39:28
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:41:02
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:44:49
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:47:17
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:48:01
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:49:00
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:49:16
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:51:34
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:53:12
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:53:36
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:54:59
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T07:56:06
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:02:38
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:02:51
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:03:02
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:08:18
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:09:20
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:10:59
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:11:27
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:12:47
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:13:41
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:13:47
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:14:27
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:14:40
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:15:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:17:40
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:19:30
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:19:38
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:24:31
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:27:17
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:28:10
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:28:10
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:34:19
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:44:20
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:45:17
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:50:08
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T08:53:27
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:00:23
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:10:12
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:12:00
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:15:12
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:16:40
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:19:29
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:20:47
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:20:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:21:42
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:22:27
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:25:31
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:28:27
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:31:29
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:35:03
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:35:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:38:37
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:45:17
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T09:47:57
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:01:09
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:06:30
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:10:28
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:12:07
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:12:21
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:16:30
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:18:01
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:18:37
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:22:29
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:24:27
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:24:47
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:27:32
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:30:29
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T10:30:49
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,2026-07-13T11:07:49
1,1,257000M,1-00:00:00,2026-07-12T17:26:59,None
28,1,257000M,5-00:00:00,2026-07-12T21:29:22,2026-07-12T21:29:23
28,1,257000M,06:00:00,2026-07-12T22:27:40,2026-07-12T22:27:45
28,1,257000M,06:00:00,2026-07-12T22:27:40,2026-07-12T22:27:45
28,1,257000M,06:00:00,2026-07-12T22:27:40,2026-07-12T22:27:45
28,1,257000M,06:00:00,2026-07-12T22:27:40,2026-07-12T22:27:45
28,1,257000M,06:00:00,2026-07-12T22:27:40,2026-07-12T22:27:45
32,1,257000M,1-00:00:00,2026-07-13T05:59:28,2026-07-13T05:59:34
32,1,257000M,1-00:00:00,2026-07-13T06:00:35,2026-07-13T06:00:44
32,1,257000M,1-00:00:00,2026-07-13T06:14:30,2026-07-13T06:14:34
32,1,257000M,1-00:00:00,2026-07-13T06:17:00,2026-07-13T06:17:04
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T06:34:24
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T07:05:15
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T07:07:35
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T07:41:36
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T07:57:16
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T08:34:28
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T08:39:28
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T09:24:39
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T09:30:40
32,1,257000M,1-00:00:00,2026-07-13T06:34:23,2026-07-13T11:40:43
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:40:43
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:40:43
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:41:23
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:41:43
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:42:03
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:42:23
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:42:43
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:43:03
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:43:23
32,1,257000M,1-00:00:00,2026-07-13T06:34:29,2026-07-13T11:43:43
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
28,1,257000M,1-00:00:00,2026-07-13T08:24:17,2026-07-13T08:24:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:47
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:47
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:47
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:47
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:47
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:47
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:47
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:57
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:57
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:57
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:57
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:57
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:57
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:24:57
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:07
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:07
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:07
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:07
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:07
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:07
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:07
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:17
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:17
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:17
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:17
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:17
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:17
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:17
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,2026-07-13T08:25:27
1,1,257000M,1-00:00:00,2026-07-13T08:24:38,None
1,1,257000M,14-00:00:00,2026-07-13T08:25:51,2026-07-13T08:25:57
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:26:07
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:26:07
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:26:07
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:26:07
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:26:07
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:26:07
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:26:07
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:32:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:32:58
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:33:08
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:33:18
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:33:38
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:34:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:34:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:36:38
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:36:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:36:58
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:37:58
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:38:18
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:39:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:39:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:40:38
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:41:08
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:41:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:42:18
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:42:38
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:43:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:44:18
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:45:08
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:45:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:46:18
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:46:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:47:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:48:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:48:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:49:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:49:58
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:51:18
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:51:18
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:52:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:53:08
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:53:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:54:28
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:54:38
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:55:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:55:58
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:56:48
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:57:08
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:58:08
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:59:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T08:59:39
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:00:09
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:00:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:01:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:01:49
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:02:49
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:03:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:04:09
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:04:59
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:05:39
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:06:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:06:59
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:07:09
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:08:19
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:08:39
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:09:39
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:10:19
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:10:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:11:49
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:12:19
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:12:19
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:13:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:13:49
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:14:59
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:15:09
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:15:49
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:16:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:17:09
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:18:19
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:18:59
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:19:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:19:49
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:20:29
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:21:19
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:21:39
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:22:49
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:23:09
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:24:09
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:24:39
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:25:19
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:25:40
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:26:40
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:27:30
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:27:50
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:28:40
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:28:50
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:30:30
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:30:40
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:32:00
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:32:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:33:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:33:50
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:34:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:35:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:35:20
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:36:30
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:36:40
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:37:50
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:38:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:39:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:39:50
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:40:20
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:41:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:41:10
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:42:30
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:42:30
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:43:30
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:43:50
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:45:00
1,1,257000M,1-00:00:00,2026-07-13T08:26:03,2026-07-13T09:46:10
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:26:51,2026-07-13T08:26:57
28,1,257000M,1-00:00:00,2026-07-13T08:27:38,2026-07-13T08:27:47
28,1,257000M,1-00:00:00,2026-07-13T08:27:38,2026-07-13T08:27:47
28,1,257000M,1-00:00:00,2026-07-13T08:27:38,2026-07-13T08:27:47
28,1,257000M,1-00:00:00,2026-07-13T08:27:38,2026-07-13T08:27:47
28,1,257000M,1-00:00:00,2026-07-13T08:27:38,2026-07-13T08:27:47
28,1,257000M,1-00:00:00,2026-07-13T08:27:38,2026-07-13T08:27:47
